Social Media,Favorite song,Calories,Coffees,USERID
117.79,Camila_Cabello-Havana,209.51,17.24,103498
123.51,Rage_Against_The_Machine-Testify,327.94,14.36,103499
121.05,Rage_Against_The_Machine-Testify,508.23,12.32,103500
116.89,Drake-Gods_Plan,216.92,14.64,103501
119.15,Camila_Cabello-Havana,472.04,10.66,103502
123.51,Camila_Cabello-Havana,392.62,10.07,103503
120.11,Drake-Gods_Plan,387.8,10.2,103504
125.83,Mozart-Die_Zauberflote,380.01,10.56,103505
120.11,Drake-Gods_Plan,502.67,7.33,103506
115.08,ACDC-ThunderStruck,389.49,7.66,103507
119.17,Camila_Cabello-Havana,531.29,9.13,103508
116.99,Other,468.08,5.74,103509
124.42,Other,240.99,14.03,103510
115.66,Rage_Against_The_Machine-Testify,521.25,4.46,103511
119.55,Rage_Against_The_Machine-Testify,287.27,12.82,103512
118.47,Ed_Sheeran-Perfect,391.29,7.5,103513
119.77,Ed_Sheeran-Perfect,434.3,9.09,103514
119.39,Ed_Sheeran-Perfect,236.43,11.58,103515
122.95,Ed_Sheeran-Perfect,464.06,8.36,103516
119.22,ACDC-ThunderStruck,319.89,9.49,103517
116.28,Drake-Gods_Plan,311.09,12.22,103518
122.15,Ed_Sheeran-Perfect,526.39,4.3,103519
119.75,Rage_Against_The_Machine-Testify,492.32,12.56,103520
123.8,Mozart-Die_Zauberflote,357.7,13.57,103521
121.46,Ed_Sheeran-Perfect,304.07,9.76,103522
119.14,Rage_Against_The_Machine-Testify,447.46,13.85,103523
120.56,Ed_Sheeran-Perfect,377.3,15.58,103524
118.73,Rage_Against_The_Machine-Testify,352.19,11.24,103525
119.43,Ed_Sheeran-Perfect,365.01,8.38,103526
118.6,Rage_Against_The_Machine-Testify,283.17,15.51,103527
118.7,Drake-Gods_Plan,338.97,11.58,103528
127.62,Camila_Cabello-Havana,409.76,12.16,103529
130.61,Mozart-Die_Zauberflote,427.02,6.62,103530
119.08,Mozart-Die_Zauberflote,427.02,9.28,103531
116.91,Ed_Sheeran-Perfect,182.87,20.49,103532
123.67,Rage_Against_The_Machine-Testify,476.64,12.92,103533
123.38,Ed_Sheeran-Perfect,443.7,8.82,103534
120.53,Drake-Gods_Plan,467.23,10.71,103535
118.91,Other,437.37,9.03,103536
125.76,Ed_Sheeran-Perfect,318.76,9.44,103537
121.44,ACDC-ThunderStruck,384.92,7.74,103538
118,ACDC-ThunderStruck,560.84,3.32,103539
123.41,Mozart-Die_Zauberflote,403.3,12.47,103540
126.5,Ed_Sheeran-Perfect,468.29,5.65,103541
118.36,Drake-Gods_Plan,515.19,7.04,103542
115.73,Camila_Cabello-Havana,327.82,14.37,103543
119.39,ACDC-ThunderStruck,415.64,6.91,103544
124.29,Rage_Against_The_Machine-Testify,421.68,14.48,103545
122.97,Rage_Against_The_Machine-Testify,447.94,6.13,103546
119.86,Camila_Cabello-Havana,378.7,13.05,103547
119.84,Drake-Gods_Plan,404.09,9.87,103548
115.22,Mozart-Die_Zauberflote,306.73,14.76,103549
116.84,Camila_Cabello-Havana,490.78,5.06,103550
116.33,Other,517.74,7.01,103551
128.39,Drake-Gods_Plan,366.93,10.86,103552
120.26,ACDC-ThunderStruck,391.11,15.12,103553
120.54,Rage_Against_The_Machine-Testify,395.6,14.99,103554
124.63,Drake-Gods_Plan,321.79,11.94,103555
126.3,Ed_Sheeran-Perfect,402.94,15.06,103556
121.64,ACDC-ThunderStruck,453.4,5.96,103557
116.33,Mozart-Die_Zauberflote,462.2,10.81,103558
120.58,Rage_Against_The_Machine-Testify,538.56,11.49,103559
120.48,ACDC-ThunderStruck,313.94,9.56,103560
119.19,Camila_Cabello-Havana,366.51,13.33,103561
121.12,Rage_Against_The_Machine-Testify,149.45,18.86,103562
122.02,Camila_Cabello-Havana,408.95,7.03,103563
117,Ed_Sheeran-Perfect,358.29,8.38,103564
115.89,Drake-Gods_Plan,258.12,13.53,103565
116.26,Drake-Gods_Plan,335.34,11.58,103566
114.24,Drake-Gods_Plan,437.8,8.87,103567
122.07,Ed_Sheeran-Perfect,436.22,6.39,103568
123.08,Ed_Sheeran-Perfect,512.91,4.38,103569
119.79,Mozart-Die_Zauberflote,451.94,8.67,103570
115.38,Mozart-Die_Zauberflote,376.53,10.59,103571
119.82,Camila_Cabello-Havana,388.32,10.19,103572
119.33,Other,473.99,5.5,103573
119.61,Camila_Cabello-Havana,326.23,14.33,103574
120.27,Ed_Sheeran-Perfect,386.78,7.78,103575
118.45,Drake-Gods_Plan,264.07,13.47,103576
116.78,Rage_Against_The_Machine-Testify,352.66,16.19,103577
115.91,Ed_Sheeran-Perfect,385.54,7.75,103578
118.26,Drake-Gods_Plan,437.46,8.97,103579
127.96,ACDC-ThunderStruck,433.79,6.54,103580
114.86,Drake-Gods_Plan,474.07,7.92,103581
117.37,Drake-Gods_Plan,307.21,12.39,103582
121.96,Camila_Cabello-Havana,371.08,8.03,103583
118.49,Camila_Cabello-Havana,528.98,9.21,103584
116.51,Camila_Cabello-Havana,276.2,15.61,103585
127,Other,367.84,13.25,103586
119.58,ACDC-ThunderStruck,308.88,9.62,103587
120.02,Ed_Sheeran-Perfect,486.31,5.26,103588
115.02,Camila_Cabello-Havana,157.85,18.59,103589
120.52,Ed_Sheeran-Perfect,127.6,14.37,103590
124.99,Other,461.91,13.47,103591
123.12,Ed_Sheeran-Perfect,584.52,2.58,103592
120.55,Other,342.12,11.32,103593
123.77,Ed_Sheeran-Perfect,332.57,8.94,103594
119.28,ACDC-ThunderStruck,279.66,10.53,103595
120.73,Camila_Cabello-Havana,169.35,18.49,103596
121.45,Drake-Gods_Plan,288.52,12.89,103597
117.6,Drake-Gods_Plan,432.95,9.01,103598
124.17,Other,459.7,10.84,103599
116.17,Other,448.54,8.53,103600
118.6,Camila_Cabello-Havana,509.01,9.74,103601
125.4,Drake-Gods_Plan,527.01,6.69,103602
121.66,Ed_Sheeran-Perfect,394.15,9.99,103603
114.76,Camila_Cabello-Havana,215.96,17.11,103604
117.72,ACDC-ThunderStruck,250.28,11.15,103605
118.55,Drake-Gods_Plan,365.46,10.8,103606
122.78,ACDC-ThunderStruck,256.27,13.47,103607
119.44,Other,403.21,14.86,103608
122.25,Ed_Sheeran-Perfect,324.06,9.39,103609
117.93,Drake-Gods_Plan,287.19,12.72,103610
125.06,Other,483.63,5.28,103611
119.2,Rage_Against_The_Machine-Testify,287.99,12.79,103612
117.05,Rage_Against_The_Machine-Testify,453.26,13.72,103613
125.92,Drake-Gods_Plan,403.15,9.83,103614
118.6,Drake-Gods_Plan,525.48,4.24,103615
120.9,Rage_Against_The_Machine-Testify,423.78,9.28,103616
122.79,Camila_Cabello-Havana,240.14,16.39,103617
116.53,Camila_Cabello-Havana,468.18,10.89,103618
118.76,Ed_Sheeran-Perfect,354.1,8.55,103619
118.6,Mozart-Die_Zauberflote,385.32,10.34,103620
117.71,Rage_Against_The_Machine-Testify,294.68,15.18,103621
114.67,Other,405.4,9.77,103622
120.57,Camila_Cabello-Havana,610.45,7.04,103623
118.02,Drake-Gods_Plan,412.05,14.7,103624
115.38,Ed_Sheeran-Perfect,368.02,8.27,103625
117.16,Drake-Gods_Plan,443.74,8.84,103626
122.76,Camila_Cabello-Havana,495.97,7.48,103627
117.07,ACDC-ThunderStruck,410.55,9.72,103628
116.24,Ed_Sheeran-Perfect,427.22,6.63,103629
118.27,Other,226.35,14.38,103630
116.77,Rage_Against_The_Machine-Testify,338.59,16.6,103631
120.17,Rage_Against_The_Machine-Testify,413.09,14.78,103632
115.87,Ed_Sheeran-Perfect,377.89,10.57,103633
118.41,Drake-Gods_Plan,546.01,3.69,103634
118.46,Ed_Sheeran-Perfect,409.88,7.06,103635
120.56,Drake-Gods_Plan,547.26,6.09,103636
125.56,Ed_Sheeran-Perfect,357.82,8.48,103637
114.71,Drake-Gods_Plan,349.72,11.21,103638
121.14,Drake-Gods_Plan,622.51,4.25,103639
118.66,Ed_Sheeran-Perfect,118.24,14.47,103640
121.32,Drake-Gods_Plan,359.03,10.89,103641
123.3,Other,318.45,11.92,103642
116.78,Camila_Cabello-Havana,281.15,15.39,103643
128.02,Camila_Cabello-Havana,274.17,15.49,103644
118.75,Ed_Sheeran-Perfect,129.49,14.44,103645
116.04,Camila_Cabello-Havana,288.51,15.27,103646
117.67,ACDC-ThunderStruck,293.23,10.02,103647
115.29,Ed_Sheeran-Perfect,329.31,9.31,103648
114.83,Rage_Against_The_Machine-Testify,443.1,13.98,103649
122.9,Drake-Gods_Plan,361.41,10.93,103650
117.49,Camila_Cabello-Havana,404.68,12.33,103651
117.34,Ed_Sheeran-Perfect,431.96,6.56,103652
119.58,Ed_Sheeran-Perfect,323.95,14.44,103653
123.52,Drake-Gods_Plan,471.44,8.11,103654
128.6,Ed_Sheeran-Perfect,325.72,9.23,103655
115.24,Drake-Gods_Plan,483.69,7.78,103656
118.05,Rage_Against_The_Machine-Testify,515.41,9.55,103657
119.24,Ed_Sheeran-Perfect,373.53,8.05,103658
115.13,ACDC-ThunderStruck,351.96,8.58,103659
118.52,Rage_Against_The_Machine-Testify,69.14,23.42,103660
125.45,ACDC-ThunderStruck,405.68,9.89,103661
121.59,Drake-Gods_Plan,437.84,9.04,103662
121.18,Camila_Cabello-Havana,483.87,7.83,103663
116.92,Camila_Cabello-Havana,376.76,13,103664
116.91,Camila_Cabello-Havana,339.75,13.98,103665
120.07,Rage_Against_The_Machine-Testify,420.54,14.64,103666
115.18,ACDC-ThunderStruck,635,1.39,103667
115.17,ACDC-ThunderStruck,564.65,10.81,103668
120.75,Camila_Cabello-Havana,315.58,14.56,103669
121.77,ACDC-ThunderStruck,565.66,5.74,103670
117.1,Ed_Sheeran-Perfect,509.97,4.61,103671
124.22,Ed_Sheeran-Perfect,419.03,6.89,103672
118.71,Camila_Cabello-Havana,337.31,8.91,103673
120.57,Ed_Sheeran-Perfect,319.39,9.59,103674
125.13,Other,194.29,12.57,103675
120.86,Rage_Against_The_Machine-Testify,433.38,6.62,103676
115.63,Mozart-Die_Zauberflote,380.75,10.46,103677
118.73,Other,432.33,9.16,103678
118.91,Drake-Gods_Plan,439.74,8.98,103679
129.91,Ed_Sheeran-Perfect,354.32,8.51,103680
114.43,Rage_Against_The_Machine-Testify,358.12,16.11,103681
116.07,Mozart-Die_Zauberflote,333.68,11.47,103682
119.71,Camila_Cabello-Havana,568.57,8.17,103683
117.11,Drake-Gods_Plan,456.09,8.54,103684
119.2,Ed_Sheeran-Perfect,482.81,5.24,103685
121.12,Camila_Cabello-Havana,507.82,7.22,103686
118.46,Mozart-Die_Zauberflote,391.34,12.72,103687
115.86,Drake-Gods_Plan,391.57,10.15,103688
116.65,Ed_Sheeran-Perfect,407.4,12.26,103689
119.82,Rage_Against_The_Machine-Testify,222.72,19.44,103690
120.36,Camila_Cabello-Havana,349.6,13.71,103691
123.29,Other,349.37,11.14,103692
124.58,ACDC-ThunderStruck,382.39,12.79,103693
121.46,Drake-Gods_Plan,405.64,9.78,103694
124.74,Other,288.94,12.8,103695
114.39,Ed_Sheeran-Perfect,446.13,6.2,103696
121.64,Rage_Against_The_Machine-Testify,397.2,15.2,103697
120.38,Drake-Gods_Plan,420.5,9.52,103698
114.97,Drake-Gods_Plan,570.02,5.57,103699
114.43,Other,458.51,8.46,103700
120.73,Mozart-Die_Zauberflote,444.93,8.82,103701
122.69,Rage_Against_The_Machine-Testify,396.35,12.44,103702
116.98,Mozart-Die_Zauberflote,488.1,5.18,103703
120.01,Camila_Cabello-Havana,339.91,11.41,103704
117.42,Camila_Cabello-Havana,296.7,15.19,103705
118.68,Camila_Cabello-Havana,319.88,14.42,103706
114.69,Ed_Sheeran-Perfect,487.77,5.15,103707
117.62,Other,544.93,6.3,103708
115.71,Ed_Sheeran-Perfect,416.48,6.96,103709
119.2,Drake-Gods_Plan,352.63,16.23,103710
122.52,Other,481.78,7.92,103711
120.8,Other,285.32,12.73,103712
119.58,Mozart-Die_Zauberflote,430.5,11.62,103713
124.69,Camila_Cabello-Havana,510.69,9.69,103714
116.86,Rage_Against_The_Machine-Testify,474.58,13.05,103715
120.59,Rage_Against_The_Machine-Testify,322.11,16.86,103716
122.28,Camila_Cabello-Havana,542.41,8.79,103717
115.09,ACDC-ThunderStruck,491.7,10.12,103718
116.48,Ed_Sheeran-Perfect,504.32,4.74,103719
119.92,Camila_Cabello-Havana,560.79,8.44,103720
117.63,Drake-Gods_Plan,419.72,9.33,103721
113.52,Other,329.53,9.2,103722
130.29,Camila_Cabello-Havana,417,11.99,103723
116.03,Mozart-Die_Zauberflote,266.82,13.49,103724
118.41,Other,512.19,7.05,103725
127.21,Ed_Sheeran-Perfect,559.55,3.34,103726
118.19,Rage_Against_The_Machine-Testify,541.12,11.44,103727
114.29,Ed_Sheeran-Perfect,446.09,6.22,103728
122.97,Camila_Cabello-Havana,306.65,14.84,103729
123.1,Camila_Cabello-Havana,576.11,8.01,103730
122.65,ACDC-ThunderStruck,350.49,13.73,103731
122.1,Camila_Cabello-Havana,413.32,12.28,103732
116.01,Other,431.99,11.65,103733
117.55,Ed_Sheeran-Perfect,343.38,8.89,103734
115.26,Drake-Gods_Plan,430.13,9.13,103735
123.67,Camila_Cabello-Havana,480.81,10.49,103736
125.12,Ed_Sheeran-Perfect,344.58,8.87,103737
122.02,ACDC-ThunderStruck,367.47,10.75,103738
120.17,Ed_Sheeran-Perfect,461.09,13.63,103739
119.67,Drake-Gods_Plan,292.15,12.54,103740
119.09,ACDC-ThunderStruck,373.94,8.04,103741
120.36,Other,470.51,8.19,103742
121.52,Drake-Gods_Plan,327.98,16.8,103743
125.01,Mozart-Die_Zauberflote,583.45,5.04,103744
118.48,Ed_Sheeran-Perfect,474.66,10.68,103745
121.86,Drake-Gods_Plan,358.71,11,103746
119.26,Rage_Against_The_Machine-Testify,311.34,17.47,103747
117.59,Camila_Cabello-Havana,403.04,12.48,103748
123.38,Other,503.82,12.3,103749
117.78,ACDC-ThunderStruck,246.89,11.39,103750
122.37,Drake-Gods_Plan,341.73,8.95,103751
120.56,Mozart-Die_Zauberflote,364.84,10.84,103752
122.24,Ed_Sheeran-Perfect,310.71,9.58,103753
120.82,Rage_Against_The_Machine-Testify,481.31,10.39,103754
119.51,Camila_Cabello-Havana,500.51,9.81,103755
123.63,Camila_Cabello-Havana,385.66,12.74,103756
121.12,Mozart-Die_Zauberflote,370.29,8.14,103757
125.94,Other,474.5,7.94,103758
115.7,Ed_Sheeran-Perfect,197.82,17.74,103759
119.61,Camila_Cabello-Havana,412.71,12.22,103760
120.78,ACDC-ThunderStruck,559.8,3.34,103761
128.6,Drake-Gods_Plan,449.01,8.69,103762
121.85,Camila_Cabello-Havana,239.44,16.57,103763
116.14,ACDC-ThunderStruck,518,4.32,103764
118.56,Other,371.23,10.72,103765
117.05,Ed_Sheeran-Perfect,567.21,3.12,103766
125.12,Drake-Gods_Plan,440.19,8.85,103767
118.89,ACDC-ThunderStruck,342.96,8.96,103768
118.4,Drake-Gods_Plan,440.54,11.41,103769
121.75,Drake-Gods_Plan,360.46,10.87,103770
118.73,Rage_Against_The_Machine-Testify,265.33,18.56,103771
118.14,ACDC-ThunderStruck,379.67,7.96,103772
118.23,Rage_Against_The_Machine-Testify,414.16,14.58,103773
122.79,Other,575.63,5.43,103774
121.98,Camila_Cabello-Havana,486.46,10.35,103775
117.35,Ed_Sheeran-Perfect,507.75,4.67,103776
113.96,Ed_Sheeran-Perfect,353.54,8.43,103777
119.92,ACDC-ThunderStruck,330.03,9.12,103778
116.95,Drake-Gods_Plan,515.52,6.92,103779
117.92,Ed_Sheeran-Perfect,471.57,8.04,103780
123.68,Ed_Sheeran-Perfect,288.71,15.31,103781
124.72,Mozart-Die_Zauberflote,568.01,8.19,103782
117.02,Rage_Against_The_Machine-Testify,526,4.17,103783
121.54,Ed_Sheeran-Perfect,424.95,6.68,103784
116.5,Rage_Against_The_Machine-Testify,204.11,20,103785
116.12,Camila_Cabello-Havana,268.13,13.28,103786
123.64,Mozart-Die_Zauberflote,346.67,13.81,103787
116.91,Camila_Cabello-Havana,420.76,14.5,103788
117.83,ACDC-ThunderStruck,465.6,5.81,103789
117.18,Drake-Gods_Plan,363.57,10.89,103790
118.53,Rage_Against_The_Machine-Testify,388.44,10.38,103791
116.79,Drake-Gods_Plan,403.79,9.77,103792
118.8,Camila_Cabello-Havana,453.73,8.58,103793
119.7,Drake-Gods_Plan,452.54,6.06,103794
126.04,Ed_Sheeran-Perfect,286.45,15.41,103795
117.62,Rage_Against_The_Machine-Testify,486.5,7.73,103796
123.76,Ed_Sheeran-Perfect,376.57,13.01,103797
116.48,Drake-Gods_Plan,284.57,12.85,103798
123.23,Rage_Against_The_Machine-Testify,511.79,12.17,103799
124.11,Ed_Sheeran-Perfect,239.86,11.56,103800
120.07,Ed_Sheeran-Perfect,209.47,12.31,103801
116.67,ACDC-ThunderStruck,451.06,6.19,103802
119.74,Drake-Gods_Plan,447.89,8.66,103803
119.23,Drake-Gods_Plan,323.1,14.31,103804
120.67,Rage_Against_The_Machine-Testify,330.92,16.86,103805
125,Camila_Cabello-Havana,203.19,17.47,103806
119.5,Camila_Cabello-Havana,442.35,11.3,103807
116.62,Ed_Sheeran-Perfect,409.82,7.2,103808
118.43,ACDC-ThunderStruck,315.52,14.34,103809
120.83,ACDC-ThunderStruck,377.08,15.59,103810
115.19,Other,467.36,8.1,103811
118.8,Drake-Gods_Plan,294.03,12.59,103812
120.03,Ed_Sheeran-Perfect,429.13,6.59,103813
118.24,Other,306.4,9.72,103814
119.55,Camila_Cabello-Havana,335.73,14.03,103815
124.96,Ed_Sheeran-Perfect,266.57,10.79,103816
121.52,Rage_Against_The_Machine-Testify,345.6,11.4,103817
120.9,ACDC-ThunderStruck,330.39,9.01,103818
119.81,Ed_Sheeran-Perfect,249.51,16.19,103819
117.44,Ed_Sheeran-Perfect,345.87,11.24,103820
125,ACDC-ThunderStruck,358.92,13.56,103821
120.79,Ed_Sheeran-Perfect,207.09,17.25,103822
115.88,Mozart-Die_Zauberflote,501.38,9.76,103823
121.17,Other,374.47,10.59,103824
119.64,Ed_Sheeran-Perfect,443.41,6.33,103825
121.6,Other,319.68,12,103826
114.15,Camila_Cabello-Havana,315.7,14.52,103827
130.23,Ed_Sheeran-Perfect,470.3,13.22,103828
117.59,Rage_Against_The_Machine-Testify,334.13,16.67,103829
123.27,ACDC-ThunderStruck,258.04,10.99,103830
126.03,Ed_Sheeran-Perfect,558.71,3.35,103831
117.99,Other,231.74,19.32,103832
114.4,Ed_Sheeran-Perfect,433.76,6.5,103833
117.84,Mozart-Die_Zauberflote,579.48,2.85,103834
119.79,Other,530.64,6.79,103835
120.91,Ed_Sheeran-Perfect,323.97,9.44,103836
119.86,Mozart-Die_Zauberflote,299.27,12.4,103837
117.88,Drake-Gods_Plan,357.11,10.87,103838
121.14,Rage_Against_The_Machine-Testify,397.42,10.11,103839
120.78,ACDC-ThunderStruck,408.45,7.3,103840
119.52,Ed_Sheeran-Perfect,412.15,7.11,103841
119.97,Ed_Sheeran-Perfect,282.21,10.35,103842
129.4,Ed_Sheeran-Perfect,464.72,5.68,103843
118.74,Camila_Cabello-Havana,615.74,6.94,103844
132.51,ACDC-ThunderStruck,427.28,14.27,103845
122.69,Mozart-Die_Zauberflote,220.63,17.14,103846
123.37,Other,287.37,12.72,103847
119.51,Other,371.29,10.73,103848
116.08,Other,381.09,10.4,103849
122.44,Camila_Cabello-Havana,341.06,13.97,103850
118.76,Drake-Gods_Plan,435.51,8.93,103851
120.19,ACDC-ThunderStruck,448.47,8.69,103852
121.92,Rage_Against_The_Machine-Testify,251.77,16.13,103853
114.5,Ed_Sheeran-Perfect,249.16,11.18,103854
122.44,Drake-Gods_Plan,343.75,11.33,103855
121.76,Other,263.11,13.27,103856
115.36,Camila_Cabello-Havana,336.41,14.06,103857
119.49,Ed_Sheeran-Perfect,271.48,10.68,103858
120.72,Ed_Sheeran-Perfect,395.14,7.34,103859
117.82,Drake-Gods_Plan,323.7,14.32,103860
116.48,Other,408.79,9.81,103861
118.79,Camila_Cabello-Havana,551.84,6.04,103862
118.09,Camila_Cabello-Havana,468.13,10.74,103863
121.41,Ed_Sheeran-Perfect,384.82,7.69,103864
116.13,Ed_Sheeran-Perfect,416.24,12.09,103865
116.42,Mozart-Die_Zauberflote,311.81,12.14,103866
117.96,Camila_Cabello-Havana,404.16,12.42,103867
117.23,Drake-Gods_Plan,362.52,10.79,103868
116.71,ACDC-ThunderStruck,276.51,10.49,103869
123.01,Rage_Against_The_Machine-Testify,431.22,9.2,103870
118.28,Other,416.69,6.88,103871
118.22,Drake-Gods_Plan,304.98,12.39,103872
121.17,Ed_Sheeran-Perfect,378.61,7.94,103873
116.46,Rage_Against_The_Machine-Testify,283.46,17.87,103874
119.3,Ed_Sheeran-Perfect,193.41,12.65,103875
121.74,Camila_Cabello-Havana,296.53,9.98,103876
118.85,Mozart-Die_Zauberflote,459.26,10.94,103877
121.64,Drake-Gods_Plan,341.9,11.41,103878
121.2,Ed_Sheeran-Perfect,648.71,1.22,103879
118.9,Drake-Gods_Plan,376.01,10.53,103880
130.1,Ed_Sheeran-Perfect,444.33,8.96,103881
118.67,Ed_Sheeran-Perfect,418.41,7.02,103882
116.65,Ed_Sheeran-Perfect,478.92,7.86,103883
119.87,ACDC-ThunderStruck,346.39,13.88,103884
120.28,Camila_Cabello-Havana,529.52,6.61,103885
117.69,Camila_Cabello-Havana,298.22,15.12,103886
121.95,Drake-Gods_Plan,328.6,16.88,103887
119.19,Camila_Cabello-Havana,449.92,11.29,103888
119.39,Ed_Sheeran-Perfect,360.47,8.37,103889
123.8,Mozart-Die_Zauberflote,390.33,12.61,103890
117.52,Rage_Against_The_Machine-Testify,395.1,7.52,103891
117.77,Rage_Against_The_Machine-Testify,219.5,19.68,103892
127.91,Ed_Sheeran-Perfect,256.98,11.12,103893
123.07,Other,405,9.83,103894
117.63,Ed_Sheeran-Perfect,489.67,5.16,103895
123.12,Rage_Against_The_Machine-Testify,377.58,10.51,103896
118.07,Camila_Cabello-Havana,527.05,4.19,103897
116.43,Camila_Cabello-Havana,469.08,5.62,103898
122.02,Camila_Cabello-Havana,525.93,11.89,103899
127.12,Other,359.44,8.32,103900
117.62,Drake-Gods_Plan,453.95,6,103901
120.53,Ed_Sheeran-Perfect,305.93,12.28,103902
118.03,Other,435.39,9.01,103903
119.44,Camila_Cabello-Havana,435.96,11.57,103904
124.13,Mozart-Die_Zauberflote,317.08,12.02,103905
125.23,Other,499.4,7.37,103906
118.62,Drake-Gods_Plan,369.15,10.75,103907
127.83,Rage_Against_The_Machine-Testify,439.66,6.39,103908
126.53,Rage_Against_The_Machine-Testify,421.29,9.37,103909
123.98,Drake-Gods_Plan,297.92,12.56,103910
116.46,Other,382.02,10.47,103911
122.61,Ed_Sheeran-Perfect,243.43,11.3,103912
129.75,Drake-Gods_Plan,373.37,8.05,103913
120.83,Drake-Gods_Plan,413.5,9.54,103914
120.8,Rage_Against_The_Machine-Testify,400.16,14.96,103915
119.63,Drake-Gods_Plan,352.49,11.08,103916
118.44,ACDC-ThunderStruck,363.51,8.28,103917
118.9,Camila_Cabello-Havana,339.69,14.11,103918
118.59,Rage_Against_The_Machine-Testify,450.5,6.09,103919
118.02,Mozart-Die_Zauberflote,350.22,13.67,103920
117.87,ACDC-ThunderStruck,507.63,4.71,103921
117.4,Camila_Cabello-Havana,437.64,11.44,103922
119.25,Drake-Gods_Plan,435.43,9.07,103923
119.44,Rage_Against_The_Machine-Testify,255.52,16.06,103924
121.08,Drake-Gods_Plan,533.32,6.47,103925
116.05,Drake-Gods_Plan,260.81,13.44,103926
130.04,Rage_Against_The_Machine-Testify,446.65,13.78,103927
118.04,Rage_Against_The_Machine-Testify,438.3,8.97,103928
120.3,Camila_Cabello-Havana,493.51,10.15,103929
121.63,Drake-Gods_Plan,310.93,9.83,103930
118.16,Camila_Cabello-Havana,488.97,10.16,103931
117.59,Camila_Cabello-Havana,557.69,11.06,103932
116.53,ACDC-ThunderStruck,447.72,8.72,103933
116.71,Ed_Sheeran-Perfect,310.35,9.67,103934
122.9,Mozart-Die_Zauberflote,318.85,12.13,103935
120.92,ACDC-ThunderStruck,346.09,8.67,103936
119.66,ACDC-ThunderStruck,162.45,15.94,103937
119.56,Camila_Cabello-Havana,508.69,9.73,103938
118.74,Other,116.37,17.14,103939
119.17,Mozart-Die_Zauberflote,643.28,1.21,103940
125.37,Drake-Gods_Plan,535.86,3.9,103941
117.73,Ed_Sheeran-Perfect,356.19,8.56,103942
119.15,Ed_Sheeran-Perfect,348.23,8.74,103943
123.64,Rage_Against_The_Machine-Testify,469.24,8.12,103944
124.77,ACDC-ThunderStruck,351.11,8.63,103945
120.96,Ed_Sheeran-Perfect,442.67,6.32,103946
121.85,Mozart-Die_Zauberflote,501.77,7.28,103947
121.34,Ed_Sheeran-Perfect,629.48,1.49,103948
117.09,Drake-Gods_Plan,328.12,11.7,103949
118.21,Ed_Sheeran-Perfect,423.53,6.63,103950
116.06,Drake-Gods_Plan,390.37,10.24,103951
118.86,Ed_Sheeran-Perfect,308.24,9.79,103952
121.33,Other,355.31,11.14,103953
118.34,Other,459.92,5.89,103954
127.73,Mozart-Die_Zauberflote,407.16,7.16,103955
115.97,Ed_Sheeran-Perfect,313.94,17.13,103956
119.59,Drake-Gods_Plan,481.93,7.93,103957
116.83,ACDC-ThunderStruck,321.2,14.34,103958
